First Name,Last Name,Email Address,Chapter 9 Test RETAKE / MAKEUP (CC),Points,Feedback,Chapter 9 Test RETAKE / MAKEUP,Points,Feedback,Final Test Review,Points,Feedback,You need to finish the CAASPP (MANDATORY),Points,Feedback,Chapter 9 Test,Points,Feedback,Seniors Final,Points,Feedback,Unit 6 Test MAKEUP (SO),Points,Feedback,Practice Test - Ch9,Points,Feedback,Unit 6 Test MAKEUP (CC),Points,Feedback,Unit 6 Quiz 2 (CC),Points,Feedback,Unit 4 (Ch 5) Quiz 1 - CC,Points,Feedback,Unit 6 Test MAKEUP/RETAKE (CT),Points,Feedback,FINISH THE CAASPP,Points,Feedback,Make Up Quiz (2),Points,Feedback,Make Up Quiz (1),Points,Feedback,Unit 6 Test MAKEUP (MP),Points,Feedback,Makeup Quiz Interest Form,Points,Feedback,Monday Practice CAASPP- Performance Task,Points,Feedback,Unit 6 Test MAKEUP/RETAKE,Points,Feedback,Unit 6 Test - AM,Points,Feedback,Unit 6 Quiz 2 - AM,Points,Feedback,BI - Ch9.1c - Trig Evaluating,Points,Feedback,BI - Ch9.1b - Trig Solving,Points,Feedback,BI - Ch9.1a - Trig Functions,Points,Feedback,Monday (timed) - CAASPP Practice 2,Points,Feedback,Unit 6 Test,Points,Feedback,BI - Ch6.6 - Solve Exp & Log,Points,Feedback,Chapter 4 Test - makeup [2],Points,Feedback,Unit 5 (Ch4) Quiz 1 - Makeup (EZ),Points,Feedback,Monday (timed) - CAASPP Practice,Points,Feedback,Unit 6 Quiz 2 - MP,Points,Feedback,Unit 6 Quiz 1 - MP,Points,Feedback,BI - Ch6.5 - Log Properties,Points,Feedback,Big Ideas - Ch6.3 - e,Points,Feedback,Unit 6 Quiz 2,Points,Feedback,Unit 6 Quiz 1 (Q3 RETAKE),Points,Feedback,Unit 6 Quiz 1,Points,Feedback,Chapter 4 Test,Points,Feedback,Unit 5 (Ch4) Practice Test A,Points,Feedback,Unit 5 (Ch4) Quiz 2 RETAKE (CC),Points,Feedback,Unit 5 (Ch4) Quiz 1 - Makeup (CC),Points,Feedback,Unit 5 (Ch4.5) - BI - Finding Zeros,Points,Feedback,Unit 5 (Ch4.5) - BI - Rational Root T,Points,Feedback,Unit 5 (Ch4) Quiz 2 RETAKE (C),Points,Feedback,Unit 5 (Ch4) Quiz 2 RETAKE (A),Points,Feedback,Unit 5 (Ch4.5) - BI - Solve Polynomia,Points,Feedback,Unit 5 (Ch4.4) - BI - Factor Theorem,Points,Feedback,Unit 5 (Ch4) Quiz 2,Points,Feedback,Unit 5 (Ch4) Quiz 1 - Makeup (D),Points,Feedback,Unit 5 (Ch4) Quiz 1 - Makeup (C),Points,Feedback,Unit 5 (Ch4) Quiz 1 - Makeup (A),Points,Feedback,Unit 5 (Ch4.3) - BI - Synthetic Division,Points,Feedback,Unit 5 (Ch4.3) - BI - Polynomial div,Points,Feedback,Unit 5 (Ch4.2) - Multiply Polynomials,Points,Feedback,Unit 5 (Ch4) Quiz 1,Points,Feedback,Peardeck REVIEW - Unit 5 (Ch4) Quiz 1,Points,Feedback,Unit 5 (Ch4.2) - BI - Polynomial Ops,Points,Feedback,Unit 5 (Ch4.1) - BI - Polynomial Behavior,Points,Feedback,Unit 5 (Ch4.1) - BI - Polynomial Degree,Points,Feedback,Unit 3 Quiz 1 - CC,Points,Feedback,Unit 4 (Ch 5) Quiz 1 - CC,Points,Feedback,S1 Final Test - on Illuminate,Points,Feedback,Practice Final (S1),Points,Feedback,Unit 4 (Ch5) Test - on Illuminate,Points,Feedback,Unit 4 (Ch5) Practice Test,Points,Feedback,Unit 2 Test Retake - A.M.,Points,Feedback,Make Up Quiz - A.M.,Points,Feedback,Unit 4 - Big Ideas Ch 5.3 - Graphing radicals,Points,Feedback,Make Up Quiz (v2),Points,Feedback,Unit 4 (Ch 5) Quiz 1 - retake,Points,Feedback,Unit 4 (Ch5) Quiz 1,Points,Feedback,Unit 4 Practice quiz 1,Points,Feedback,Make Up Quiz,Points,Feedback,Unit 4 - Big Ideas Ch5.1 - Solve with roots,Points,Feedback,Unit 3 Test CORRECTIONS,Points,Feedback,Make-up Quiz Study Guide,Points,Feedback,Unit 2 Test Retake - Soriah,Points,Feedback,Unit 4 - Big Ideas Ch5.1 - rational exponent,Points,Feedback,Unit 1 Quiz 2 - Soriah Ornelas,Points,Feedback,UNIT 3 TEST - TODAY ONLY,Points,Feedback,Unit 3 - Big Ideas: Ch3.4 - Quadratic Formula,Points,Feedback,Unit 3 Quiz 1 - Miguel Aguilar,Points,Feedback,Unit 2 Test Retake - A.D.,Points,Feedback,Unit 3 Quiz 1 - Matthew Packard,Points,Feedback,Unit 2 Test Retake - Jocelynn,Points,Feedback,Unit 2 Test Retake - Chia Yang,Points,Feedback,Unit 3 Quiz 1 CORRECTIONS,Points,Feedback,Unit 2 Quiz 1 - Aliyah Hamilton,Points,Feedback,UNIT 2 TEST - Aliyah Hamilton,Points,Feedback,Unit 1 Quiz 2 - Aliyah Hamilton,Points,Feedback,Unit 1 Test - Aliyah Hamilton,Points,Feedback,Unit 3 Quiz 1 TODAY ONLY,Points,Feedback,Unit 2 TEST CORRECTIONS,Points,Feedback,Unit 3 - Big Ideas Ch3.1 - Factoring a=1,Points,Feedback,Unit 3 - Big Ideas Ch3.1 - Factoring a≠1,Points,Feedback,Unit 3 - Multiplying Binomials HW,Points,Feedback,UNIT 2 TEST - TODAY ONLY,Points,Feedback,UNIT 2 TEST - Christian Jimenez Estevez,Points,Feedback,UNIT 2 TEST - TODAY ONLY,Points,Feedback,Unit 1 Test RETAKE (B),Points,Feedback,Unit 2 Practice Test & Study Guide,Points,Feedback,Unit 2 Quiz 1 CORRECTIONS,Points,Feedback,Unit 2 Quiz 1 - Charlin Reynaga,Points,Feedback,Unit 1 Test RETAKE (A),Points,Feedback,Unit 1 Quiz 2 (retake) - Marcelo C,Points,Feedback,Unit 1 Quiz #1 (retake) - Marcelo C,Points,Feedback,Unit 1 Test CORRECTIONS/RETAKE interest form,Points,Feedback,Unit 2 - Big Ideas: Chapter 2.4 - Intercept,Points,Feedback,Unit 2 - Big Ideas: Chapter 2.4 - Vertex,Points,Feedback,Unit 2 - Big Ideas: Chapter 2.2 - Characteristics 2,Points,Feedback,Unit 2 Quiz 1,Points,Feedback,Unit 1 Test - Angelina Moreno,Points,Feedback,Unit 2 - Big Ideas: Chapter 2.2 - Characteristics,Points,Feedback,Unit 2 - Big Ideas: Chapter 2.1 - Transform,Points,Feedback,Unit 1 Quiz 2 (retake) - Matthew Packard,Points,Feedback,Unit 1 Quiz #1 (retake) - Matthew Packard,Points,Feedback,Unit 1 Quiz 2 (retake) - Arcelia Dominguez,Points,Feedback,Unit 1 Quiz #1 (retake) - Arcelia Dominguez,Points,Feedback,Unit 1 Quiz #1 (retake) - Sarah Garay Solis,Points,Feedback,Unit 2 - Big Ideas: Chapter 2 - MMP,Points,Feedback,Unit 1 Test - Tobias Youngblood,Points,Feedback,Unit 1 Test,Points,Feedback,Unit 1: NearPod - Systems of Equations,Points,Feedback,Unit 1 Quiz #1 (retake) - Sherlyn Caballero Sierra,Points,Feedback,i-Ready Assessment (MANDATORY),Points,Feedback,Unit 1 Quiz 2 (retake) - Celeste Cruz,Points,Feedback,Unit 1 Quiz 2 CORRECTIONS,Points,Feedback,Unit 1 Quiz #1 (retake) - Yee Her,Points,Feedback,Unit 1 Quiz #2 - missed,Points,Feedback,Unit 1 Quiz 1 CORRECTIONS,Points,Feedback,Unit 1 - Flip Grid: Transformations,Points,Feedback,Unit 1 Quiz #2,Points,Feedback,Unit 1 - Big Ideas: Chapter 1.1 - Transformations,Points,Feedback,Quiz #1 - Julianna,Points,Feedback,Quiz #1,Points,Feedback,Unit 1 - Big Ideas: Chapter 1.3 - Linear Equations (part 2),Points,Feedback,Unit 1 - Big Ideas: Chapter 1.3 - Linear Equations,Points,Feedback,Color Palette Vote,Points,Feedback,Mr. Armitage's Syllabus Quiz (Algebra 2),Points,Feedback,Unit 1 - Big Ideas: Chapter 1 - MMP,Points,Feedback,Start of Year Survey,Points,Feedback
Elisa,Kelley,4r3t@example.com,,,,,12,,,10,,,,,,12,,,50,,,,,,10,,,,,,,,,,,70,100,,,,,14,16,,,,,,,,,,Scheduled,,10,,,,,,,,,,,6,6,,,4,,,4,,,5,,,100,,4,4,,,,,,,,,5,,,,,,,,4,4,,4,4,,,12,,,8,,,8,,,100,,20,20,,,,,,,,4,4,,4,4,,,,,,,,4,4,,,4,,13.5,15,,,,,,,,,,,4,4,,4,4,,,4,,14,16,,7,7,,4,4,,4,4,,4,4,,,,,,,,,100,,,9,,100,100,,,7,,,,,,,,,4,,,10,,,14,,,14,,1,1,,,10,,,4,,,,,,0,,,,,,4,,,,,4,8,,0,4,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,17,17,,,50,,,4,,,4,,,4,,,,,,,,8,20,,,100,,6,6,,,,,,,,,,,,,,,,,,,,,4,,,4,,,4,,,11,,,,,,6,,,6,,,,,,,,,,,,,,,,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,,12,,,,,,10,,,12,,,18,,,,,7,10,,,6,,,14,,6,6,,6,7,,10,10,,10,10,
Robyn,Strong,i7lx@example.com,,,,,12,,,10,,,,,,12,,,,,,,,,10,,,,,,,,,,,,,,,100,,12,16,,,,,,,,,,Scheduled,2,10,,,,,,,,,,,4,6,,4,4,,,4,,,5,,75,100,,4,4,,,100,,,,,,5,,,,,,,,4,4,,4,4,,,12,,,,,4,8,,,100,,20,20,,,,,,,,4,4,,4,4,,,,,,,,4,4,,4,4,,8.5,15,,15,16,,,,,,,,4,4,,4,4,,4,4,Take a look at the video I just attached to the assignment. You may want to revise your answers.,,16,,7,7,,4,4,,4,4,,4,4,,,,,,,,,100,,9,9,,80,100,,7,7,,,,,,,,4,4,,,10,,,,,10,14,,1,1,,,10,,,4,,,,,,0,,,,,4,4,,,,,0,8,,0,4,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,17,,,50,,,4,,,4,,,4,,,,,,,,8,20,,,,,6,6,,,,,,,,,,,,,,,,,,,,,4,,,4,,,4,,9,11,,,,,,6,,,6,,,,,,,,,,,,,,,,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,10,12,,,,,10,10,,,12,,,18,,,,,6,10,,,6,,,14,,6,6,,4,7,,10,10,,10,10,
Mason,Maxwell,6d6b@example.com,,,,,12,,,10,,,,,4.5,12,,,,,,,,,10,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,10,,,,,,,,,,,,6,,,4,,,4,,,5,,,100,,,4,,,100,,15,16,,,5,,,,,,,,,4,,4,4,,12,12,,,,,6,8,,,100,,20,20,,,,,,,,4,4,,4,4,,,,,,,,4,4,,4,4,,11.5,15,,,,,,,,,,,4,4,,4,4,,4,4,,,16,,7,7,,4,4,,4,4,,4,4,"Please click on ""turn in""next time you're done",,,,,,,,100,,9,9,,90,100,,7,7,,,,,,,,,4,,,10,,,,,11,14,,1,1,,,10,,4,4,,,,,,0,,,,,,4,,,,,0,8,,0,4,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,17,,,50,,,4,,,4,,,4,,,,,,,,17,20,,,,,6,6,,,,,,,,,,,,,,,,,,,,,4,,,4,,,4,,,11,,,,,,6,,,6,,,,,,,,,,,,,,,,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,,,,,,,,10,,10,12,,,18,,,,,8,10,,,6,,,14,,6,6,Marked,,7,,10,10,,10,10,
Pelagius,Ochoa,pb4r@example.com,,,,,12,,,10,,,,,,12,,,50,,,,,,10,None as of 9:57 5/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,65,100,,,,,,,,,6,,,4,,,4,,,5,,,100,,4,4,,,,,,,,,5,,,,,,,,4,4,,4,4,,,12,,,8,,,8,,,100,,20,20,,,,,,,,4,4,,4,4,,,,,14.5,15,,4,4,,4,4,,,15,,,,,,,,,,,4,4,,4,4,,4,4,,11.5,16,,,7,,4,4,,4,4,,4,4,,,,,,,,,100,,,9,,50,100,,,7,,,,,,,,,4,,,10,,,,,14,14,,,1,,,,,4,4,,,,,,0,,,,,,4,,,,,5,8,,4,4,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,17,17,,,50,,4,4,,4,4,,4,4,,,,,,,,19,20,,,,,6,6,,,,,,,,,100,,,,,,,,,,,,4,,,4,,,4,,10.5,11,,,,,,6,,,6,,,,,,,,,,,,,,,,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,4,12,,,,,,10,,,12,,,18,,,,,,10,,,6,,,14,,0,6,,,7,,,10,,,10,Make sure to complete before August 30th
Sitti,Downs,0lg1@example.com,,,,,12,,,10,,,,,12,12,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,,,,,,,,,,,6,6,,4,4,,4,4,,5,5,,97.5,100,,4,4,,,,,,,,5,5,,,,,,,,4,4,,4,4,,12,12,,,,,8,8,,,100,,20,20,,,,,,,,4,4,,4,4,,,,,,,,4,4,,4,4,,15,15,,,,,,,,,,,4,4,,4,4,,4,4,,16,16,,7,7,,4,4,,4,4,,4,4,,,,,,,,,100,,9,9,,100,100,,7,7,,,,,,,,4,4,,,,,,,,14,14,,1,1,,,,,4,4,,,,,,0,,,,,4,4,,,,,6,8,,4,4,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,17,17,,,50,,4,4,,4,4,,4,4,,,,,,,,19,20,,,,,6,6,,,,,,,,,,,,,,,,,,,,,4,,,4,,,4,,11,11,,,,,,6,,,6,,,,,,,,,,,,,,,,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,,,,,,,10,10,,12,12,,,18,,,,,8,10,,,6,,,14,,6,6,,7,7,,10,10,,10,10,
Hidayat,Dillon,6esp@example.com,,,,,12,,,10,,,,,,12,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,12,16,,,,,,,Scheduled,0,10,,,100,,,,,,,,6,6,,,4,,,4,,,5,,,100,,4,4,,,,,,,,,5,,,,,,,,4,4,,4,4,,12,12,,,,,8,8,,,100,,20,20,,,,,,,,4,4,,4,4,,,,,,15,,4,4,,4,4,,,15,,,,,13,16,,,,,,4,,4,4,,,4,,9,16,,7,7,,4,4,,4,4,,4,4,,,,,,,,,100,,9,9,,80,100,,,7,,,,,,,,4,4,,,,,,,,,14,,,1,,5.5,10,,4,4,,,,,,0,,,,,4,4,,,,,0,8,,4,4,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,13,17,,,50,,4,4,,4,4,,,4,,16,20,,,,,,20,,,,,6,6,,,,,,,,,,,,,,,,,,,,,4,,,4,,,4,,,11,,,,,,6,,,6,,,,,,,,,,,,,,,,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,,,,,,,5,10,Did you submit the video on FlipGrid as well?,8,12,,,18,,,,,10,10,,,6,,,14,,6,6,,,7,,10,10,,10,10,
Kyung-Hee,Moreno,p22t@example.com,,,,,12,,,10,,,,,12,12,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,6,,,4,,,4,,,5,,100,100,,,4,,,,,,,,,5,,,,,,,,,4,,4,4,,12,12,,,,,8,8,,,100,,20,20,,,,,,,,4,4,,4,4,,,,,,,,4,4,,4,4,,15,15,,,,,,,,,,,4,4,,4,4,,4,4,Great showing your work,16,16,,7,7,,4,4,,4,4,,4,4,,,,,,,,,100,,,9,,90,100,,7,7,,,,,,,,4,4,,,,,,,,14,14,,1,1,,,,,4,4,,,,,,0,,,,,4,4,,,,,8,8,,4,4,,,,,,,,,,,19.5,20,,,,,,8.5,,,,,,,,,,,,,,17,17,,,50,,4,4,,4,4,,4,4,,,,,,,,17,20,,,,,6,6,,,,,,,,,,,,,,,,,,,,,4,,,4,,,4,,11,11,,,,,,6,,,6,,,,,,,,,,,,,,,,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,,,,,,,10,10,,12,12,,,18,,,,,10,10,,,6,,,14,,6,6,,6,7,,10,10,,10,10,
Charlize,Parsons,o7lq@example.com,,,,,12,,,10,,,,,,12,,,,,,,,,10,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,10,,,,,,,,,,,,6,,,4,,,4,,,5,,,100,,,4,,,,,,,,,5,,,,,,,,,4,,,4,,,12,,,,,4,8,,,100,,20,20,,,,,,,,,4,,,4,,,,,,15,,,4,,,4,,,15,,,,,,,,,,,4,4,,,4,,,4,,6,16,,7,7,,,4,,,4,,,4,,,,,,,,,100,,9,9,,80,100,,,7,,,,,,,,,4,,,10,,,,,8,14,,,1,,,,,,4,,,,,,0,,,,,,4,,,,,7,8,,0,4,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,4.5,17,,,50,,,4,,,4,,4,4,,,,,,,,18,20,,,,,6,6,,,,,,,,,,,,,,,,,,,,,4,,,4,,,4,,10.5,11,,,,,,6,,,6,,,,,,,,,,,,,,,,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,,,,,,,,10,,11,12,,,18,,10,10,,,10,,,6,,,14,,6,6,,4,7,,10,10,,10,10,
Hui,Woods,047h@example.com,,,,8,12,,,10,,,,,4.5,12,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,6,6,,4,4,,4,4,,,5,,75,100,,4,4,,,,,,,,,5,,,,,,,,4,4,,4,4,,12,12,,,,,8,8,,,100,,20,20,,,,,,,,4,4,,4,4,,,,,10,15,,4,4,,4,4,,6,15,,,,,,,,8.5,16,,4,4,,4,4,,4,4,,9,16,,7,7,,4,4,,4,4,,4,4,,,,,,,,,100,,9,9,,60,100,,7,7,,,,,,,,4,4,,,10,,3,14,,0,14,,,1,,,,,4,4,,,,,,0,,,,,4,4,,,,,3,8,,4,4,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,8,17,,,50,,4,4,,,4,,4,4,,,,,,,,18,20,,,100,,6,6,,,,,,,,,,,9.5,12,,8.5,10,,,,,,4,,,4,,,4,,8,11,,,,,,6,,,6,,,,,,,,,,,,,,,,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,,,,,,,5,10,"Record the video to FlipGrid, and you'll get the other 5 points :)",7,12,,,18,,,,,6,10,,,6,,,14,,6,6,,2,7,,10,10,,10,10,
Gol,Jefferson,n7o6@example.com,,,,,12,,,10,,,,,8,12,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,95,100,,,,,,10,,,,,,,,,,,,6,,,4,,,4,,,5,,,100,,,4,,,,,,,,,5,,4,12,,8,8,,4,4,,4,4,,,12,,,8,,,8,,,100,,20,20,,,,,,,,4,4,,4,4,,,,,6,15,,4,4,,4,4,,,15,,,,,,,,12,16,,4,4,,4,4,,2,4,Work?,,16,,7,7,,4,4,,4,4,,4,4,,,,,,,,,100,,9,9,,60,100,,7,7,,,,,,,,4,4,,,10,,,,,8,14,,,1,,,,,4,4,,,,,,0,,,,,4,4,,,,,0,8,,4,4,,,,,,,,15.5,17,,,,,,,,,8.5,,,,,,,,,,,,,,,17,,,50,,4,4,,,4,,4,4,,,,,,,,8,20,,,,,6,6,,,,,,,,,,,,,,,,,,,,,4,,,4,,,4,,,11,,,,,,6,,,6,,9,12,,7,10,,,,,,,,,,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,,12,,,,,,10,,,12,,,18,,,,,,10,,,6,,,14,,6,6,,6,7,,10,10,,10,10,
Bogdan,Travis,5ktz@example.com,,,,8,12,,,10,,,,,2,12,,,,,,,,,10,None as of 9:56 5/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,6,6,,,4,,,4,,,5,,80,100,,4,4,,,,,,,,,5,,,,,,,,4,4,,4,4,,,12,,,,,4,8,,,100,,20,20,,,,,,,,4,4,,4,4,,,,,,15,,4,4,,4,4,,8,15,,,,,,,,,,,4,4,,4,4,,,4,,12.5,16,,7,7,,4,4,,4,4,,4,4,,,,,,,,,100,,,9,,50,100,,,7,,,,,,,,,4,,,10,,,,,8,14,,,1,,,,,,4,,,,,,0,,,,,,4,,,,,4,8,,0,4,,14,17,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,17,,,50,,4,4,,,4,,,4,,,,,,,,8,20,,,,,6,6,Most of it is done,,,,,,,,,,,,,,,,,,,,4,,,4,,,4,,6.5,11,,,,,,6,,,6,,,,,,,,,,,,,,,,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,,,,,,,,10,,7,12,,,18,,,,,5,10,,,6,,,14,,6,6,Correctly marked,6,7,,10,10,,10,10,
Watson,Foster,8wbh@example.com,,,,,12,,,10,,,,,4.5,12,,,,,,,,,10,,,,,,,,,,,,,,,,,9,16,,,,,,,,,,Scheduled,,10,,,,,,,,,,,6,6,,4,4,,4,4,,,5,,57.5,100,,4,4,,,,,,,,5,5,,,,,,,,4,4,,4,4,,12,12,,,,,4,8,,,100,,20,20,,,,,,,,4,4,,4,4,,,,,,,,4,4,,4,4,,12,15,,,,,,,,,,,4,4,,4,4,,4,4,Take a look at the video I just attached to the assignment. You may want to revise your answers.,12,16,,7,7,,4,4,,4,4,,4,4,,,,,,,,,100,,9,9,,100,100,,7,7,,,,,,,,4,4,,,10,,13,14,,9,14,,1,1,,,,,4,4,,,,,,0,,,,,4,4,,,,,8,8,,0,4,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,15.5,17,,,50,,,4,,4,4,,5,4,Extra credit for the extra work you did using the table in here.,,,,,,,4,20,,,,,6,6,,,,,,,,,,,,,,,,,,,,,4,,,4,,,4,,9,11,,,,,,6,,,6,,,,,,,,,,,,,,,,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,11,12,,,,,10,10,,,12,,,18,,,,,10,10,,,6,,,14,,6,6,,5,7,,10,10,,10,10,
Soile,Harrington,rdax@example.com,,,,,12,,,10,,,,,,12,,,,,,,,,10,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,10,,,,,,,,,,,,6,,,4,,,4,,,5,,,100,,,4,,,,,,,,,5,,,,,,,,,4,,4,4,,,12,,,8,,,8,,,100,,,20,,,,,,,,4,4,,4,4,,,,,,15,,4,4,,4,4,,,15,,,,,,,,,,,4,4,,4,4,,,4,,14,16,,7,7,,4,4,,4,4,,4,4,,,,,,,,,100,,,9,,,100,,,7,,,,,,,,,4,,,10,,,,,,14,,,1,,,,,,4,,,,,,0,,,,,,4,,,,,7,8,,0,4,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,17,,,50,,,4,,,4,,,4,,,,,,,,10,20,,,,,6,6,,,,,,,,,,,,,,,,,,,,,4,,,4,,,4,,,11,,,,,,6,,,6,,,,,,,,,,,,,,,,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,10,12,,,,,,10,,,12,,,18,,,,,8,10,,,6,,,14,,6,6,,4,7,,10,10,,10,10,
Olga,Sloan,tarl@example.com,,,,,12,,,10,,,,,4,12,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,95,100,,,,,,,,6,6,,4,4,,4,4,,,5,,,100,,4,4,,,,,,,,,5,,,,,,,,4,4,,4,4,,12,12,,8,8,,,8,,,100,,20,20,,,,,,,,4,4,,4,4,,,,,,,,4,4,,4,4,,13,15,,,,,,,,,,,4,4,,4,4,,4,4,,,,,,,,4,4,,4,4,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan,Carey,7bpu@example.com,,,,,12,,,10,,,,,,12,,,50,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,100,,,,,,,,,6,,,4,,,4,,,5,,,100,,,4,,,,,,,,,5,,,,,,,,,4,,4,4,,,12,,,,,8,8,,,100,,20,20,,,,,,,,4,4,,4,4,,,,,,15,,4,4,,4,4,,,15,,,,,,,,,,,4,4,,4,4,,,4,,10,16,,7,7,,4,4,,4,4,,4,4,,,,,,,,,100,,,9,,80,100,,,7,,,,,,,,4,4,,,10,,,14,,,14,,,1,,,,,,4,,,,,,0,,,,,4,4,,,,,0,8,,0,4,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,17,17,,,50,,,4,,,4,,,4,,,,,,,,20,20,,,,,6,6,,,,,,,,,,,,,,,,,,,,,4,,,4,,,4,,10,11,,,,,,6,,,6,,,,,,,,,,,,,,,,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,,,,,,,,10,,11,12,,,18,,,,,10,10,,,6,,,14,,6,6,"Make sure to click ""turn in"" next time",6,7,,10,10,,10,10,"Remember to click ""turn in"" when done"
Mirabelle,Harding,zog6@example.com,,,,,12,,,10,,,,,12,12,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,14,16,,,,,,,Scheduled,1,10,,,,,,,,,,,6,6,,4,4,,4,4,,,5,,90,100,,4,4,,,,,,,,5,5,,,,,,,,4,4,,4,4,,12,12,,,,,8,8,,,100,,20,20,,,,,,,,4,4,,4,4,,,,,,,,4,4,,4,4,,15,15,,,,,,,,,,,4,4,,4,4,,4,4,,14,16,,7,7,,4,4,,4,4,,4,4,,,,,,,,,100,,9,9,,90,100,,7,7,,,,,,,,4,4,,9,10,,12,14,,8,14,,1,1,,,,,4,4,,,,,,0,,,,,4,4,,,,,7,8,,4,4,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,17,17,,,50,,4,4,,,4,,4,4,,,,,,,,17,20,,,,,6,6,,,,,,,,,,,,,,,,,,,,,4,,,4,,,4,,11,11,,,,,,6,,,6,,,,,,,,,,,,,,,,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,,,,,,,10,10,,9,12,,,18,,,,,10,10,,,6,,,14,,6,6,,7,7,,10,10,,10,10,
Abd al-Malik,Conway,x18d@example.com,,,,,12,,,10,,,,,,12,,,,,,,,,10,,,,,,,,,,,,,,,100,,9,16,,,,,,,,,,Scheduled,,10,,,100,,,,,,,,4,6,,4,4,,4,4,,,5,,,100,,4,4,,,,,,,,,5,,,,,,,,4,4,,4,4,,12,12,,,,,8,8,,,100,,20,20,,,,,,,,4,4,,4,4,,,,,12,15,,4,4,,4,4,,10.5,15,,,,,,,,,,,4,4,,4,4,,4,4,,15,16,,7,7,,4,4,,4,4,,4,4,,,,,,,,,100,,,9,,,100,,,7,,,,,,,,,4,,,10,,,,,2,14,,,1,,,,,,4,,,,,,0,,,,,,4,,,,,0,8,,0,4,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,17,,,50,,,4,,,4,,,4,,,,,,,,,20,,,,,1,6,,,,,,,,,,,,,,,,,,,,,4,,,4,,,4,,10.5,11,,,,,,6,,,6,,,,,,,,,,,,,,,10,,,7,,,,,,100,,,8,,,,,,,,,,,,,,,,,5,12,,,,,,10,,,12,,,18,,,,,,10,,,6,,,14,,6,6,,5,7,,10,10,,10,10,
